numero_agencia;numero_conta_corrente;numero_digito_verificador;valor_pago_boleto_cobranca;year;month;day;type;codigo_identificacao_cliente;codigo_segmento;codigo_tipo_pessoa;numero_cadastro_nacional_pessoa_juridica
3531;25753;7;10;2022;5;18;BONUS_COBRANCA;;;;
3532;25754;5;10;2022;5;18;BONUS_COBRANCA;;;;
3533;25755;2;10;2022;5;18;BONUS_COBRANCA;;;;
3534;25756;1;10;2022;5;18;BONUS_COBRANCA;;;;
3535;25757;7;10;2022;5;18;BONUS_COBRANCA;;;;
3536;25758;0;10;2022;5;18;BONUS_COBRANCA;;;;
3537;25759;5;10;2022;5;18;BONUS_COBRANCA;;;;
3538;25760;9;10;2022;5;18;BONUS_COBRANCA;;;;
3539;25761;3;10;2022;5;18;BONUS_COBRANCA;;;;
3540;25762;7;10;2022;5;18;BONUS_COBRANCA;;;;
3541;25763;6;10;2022;5;18;BONUS_COBRANCA;;;;
3542;25764;5;10;2022;5;18;BONUS_COBRANCA;;;;
3543;25765;4;10;2022;5;18;BONUS_COBRANCA;;;;
3544;25766;9;10;2022;5;18;BONUS_COBRANCA;;;;
3545;25767;5;10;2022;5;18;BONUS_COBRANCA;;;;
3546;25768;6;10;2022;5;18;BONUS_COBRANCA;;;;
3547;25769;2;10;2022;5;18;BONUS_COBRANCA;;;;
3548;25770;2;10;2022;5;18;BONUS_COBRANCA;;;;
3549;25771;1;10;2022;5;18;BONUS_COBRANCA;;;;
3550;25772;7;10;2022;5;18;BONUS_COBRANCA;;;;
3551;25773;2;10;2022;5;18;BONUS_COBRANCA;;;;
3552;25774;5;10;2022;5;18;BONUS_COBRANCA;;;;
3553;25775;8;10;2022;5;18;BONUS_COBRANCA;;;;
3554;25776;7;10;2022;5;18;BONUS_COBRANCA;;;;
3555;25777;0;10;2022;5;18;BONUS_COBRANCA;;;;
3556;25778;5;10;2022;5;18;BONUS_COBRANCA;;;;
3557;25779;2;10;2022;5;18;BONUS_COBRANCA;;;;
3558;25780;0;10;2022;5;18;BONUS_COBRANCA;;;;
3559;25781;6;10;2022;5;18;BONUS_COBRANCA;;;;
3560;25782;8;10;2022;5;18;BONUS_COBRANCA;;;;
3561;25783;9;10;2022;5;18;BONUS_COBRANCA;;;;
3562;25784;8;10;2022;5;18;BONUS_COBRANCA;;;;
3563;25785;5;10;2022;5;18;BONUS_COBRANCA;;;;
3564;25786;3;10;2022;5;18;BONUS_COBRANCA;;;;
3565;25787;2;10;2022;5;18;BONUS_COBRANCA;;;;
3566;25788;5;10;2022;5;18;BONUS_COBRANCA;;;;
3567;25789;3;10;2022;5;18;BONUS_COBRANCA;;;;
3568;25790;9;10;2022;5;18;BONUS_COBRANCA;;;;
3569;25791;4;10;2022;5;18;BONUS_COBRANCA;;;;
3570;25792;1;10;2022;5;18;BONUS_COBRANCA;;;;
3571;25793;7;10;2022;5;18;BONUS_COBRANCA;;;;
3572;25794;4;10;2022;5;18;BONUS_COBRANCA;;;;
3573;25795;6;10;2022;5;18;BONUS_COBRANCA;;;;
3574;25796;8;10;2022;5;18;BONUS_COBRANCA;;;;
3575;25797;9;10;2022;5;18;BONUS_COBRANCA;;;;
3576;25798;3;10;2022;5;18;BONUS_COBRANCA;;;;
3577;25799;3;10;2022;5;18;BONUS_COBRANCA;;;;
3578;25800;5;10;2022;5;18;BONUS_COBRANCA;;;;
3579;25801;6;10;2022;5;18;BONUS_COBRANCA;;;;
3580;25802;5;10;2022;5;18;BONUS_COBRANCA;;;;
3581;25803;2;10;2022;5;18;BONUS_COBRANCA;;;;
3582;25804;3;10;2022;5;18;BONUS_COBRANCA;;;;
3583;25805;5;10;2022;5;18;BONUS_COBRANCA;;;;
3584;25806;1;10;2022;5;18;BONUS_COBRANCA;;;;
3585;25807;5;10;2022;5;18;BONUS_COBRANCA;;;;
3586;25808;4;10;2022;5;18;BONUS_COBRANCA;;;;
3587;25809;2;10;2022;5;18;BONUS_COBRANCA;;;;
3588;25810;3;10;2022;5;18;BONUS_COBRANCA;;;;
3589;25811;1;10;2022;5;18;BONUS_COBRANCA;;;;
3590;25812;6;10;2022;5;18;BONUS_COBRANCA;;;;
3591;25813;3;10;2022;5;18;BONUS_COBRANCA;;;;
3592;25814;3;10;2022;5;18;BONUS_COBRANCA;;;;
3593;25815;4;10;2022;5;18;BONUS_COBRANCA;;;;
3594;25816;2;10;2022;5;18;BONUS_COBRANCA;;;;
3595;25817;2;10;2022;5;18;BONUS_COBRANCA;;;;
3596;25818;7;10;2022;5;18;BONUS_COBRANCA;;;;
3597;25819;2;10;2022;5;18;BONUS_COBRANCA;;;;
3598;25820;8;10;2022;5;18;BONUS_COBRANCA;;;;
3599;25821;5;10;2022;5;18;BONUS_COBRANCA;;;;
3600;25822;1;10;2022;5;18;BONUS_COBRANCA;;;;
3601;25823;3;10;2022;5;18;BONUS_COBRANCA;;;;
3602;25824;7;10;2022;5;18;BONUS_COBRANCA;;;;
3603;25825;5;10;2022;5;18;BONUS_COBRANCA;;;;
3604;25826;7;10;2022;5;18;BONUS_COBRANCA;;;;
3605;25827;6;10;2022;5;18;BONUS_COBRANCA;;;;
3606;25828;6;10;2022;5;18;BONUS_COBRANCA;;;;
3607;25829;9;10;2022;5;18;BONUS_COBRANCA;;;;
3608;25830;3;10;2022;5;18;BONUS_COBRANCA;;;;
3609;25831;1;10;2022;5;18;BONUS_COBRANCA;;;;
3610;25832;3;10;2022;5;18;BONUS_COBRANCA;;;;
3611;25833;8;10;2022;5;18;BONUS_COBRANCA;;;;
3612;25834;1;10;2022;5;18;BONUS_COBRANCA;;;;
3613;25835;4;10;2022;5;18;BONUS_COBRANCA;;;;
3614;25836;2;10;2022;5;18;BONUS_COBRANCA;;;;
3615;25837;6;10;2022;5;18;BONUS_COBRANCA;;;;
3616;25838;1;10;2022;5;18;BONUS_COBRANCA;;;;
3617;25839;5;10;2022;5;18;BONUS_COBRANCA;;;;
3618;25840;1;10;2022;5;18;BONUS_COBRANCA;;;;
3619;25841;1;10;2022;5;18;BONUS_COBRANCA;;;;
3620;25842;9;10;2022;5;18;BONUS_COBRANCA;;;;
3621;25843;8;10;2022;5;18;BONUS_COBRANCA;;;;
3622;25844;7;10;2022;5;18;BONUS_COBRANCA;;;;
3623;25845;7;10;2022;5;18;BONUS_COBRANCA;;;;
3624;25846;0;10;2022;5;18;BONUS_COBRANCA;;;;
3625;25847;2;10;2022;5;18;BONUS_COBRANCA;;;;
3626;25848;2;10;2022;5;18;BONUS_COBRANCA;;;;
3627;25849;4;10;2022;5;18;BONUS_COBRANCA;;;;
3628;25850;1;10;2022;5;18;BONUS_COBRANCA;;;;
3629;25851;4;10;2022;5;18;BONUS_COBRANCA;;;;
3630;25852;0;10;2022;5;18;BONUS_COBRANCA;;;;
3631;25853;5;10;2022;5;18;BONUS_COBRANCA;;;;
3632;25854;3;10;2022;5;18;BONUS_COBRANCA;;;;
3633;25855;9;10;2022;5;18;BONUS_COBRANCA;;;;
3634;25856;9;10;2022;5;18;BONUS_COBRANCA;;;;
3635;25857;5;10;2022;5;18;BONUS_COBRANCA;;;;
3636;25858;7;10;2022;5;18;BONUS_COBRANCA;;;;
3637;25859;8;10;2022;5;18;BONUS_COBRANCA;;;;
3638;25860;4;10;2022;5;18;BONUS_COBRANCA;;;;
3639;25861;9;10;2022;5;18;BONUS_COBRANCA;;;;
3640;25862;5;10;2022;5;18;BONUS_COBRANCA;;;;
3641;25863;9;10;2022;5;18;BONUS_COBRANCA;;;;
3642;25864;7;10;2022;5;18;BONUS_COBRANCA;;;;
3643;25865;1;10;2022;5;18;BONUS_COBRANCA;;;;
3644;25866;4;10;2022;5;18;BONUS_COBRANCA;;;;
3645;25867;0;10;2022;5;18;BONUS_COBRANCA;;;;
3646;25868;5;10;2022;5;18;BONUS_COBRANCA;;;;
3647;25869;5;10;2022;5;18;BONUS_COBRANCA;;;;
3648;25870;8;10;2022;5;18;BONUS_COBRANCA;;;;
3649;25871;0;10;2022;5;18;BONUS_COBRANCA;;;;
3650;25872;9;10;2022;5;18;BONUS_COBRANCA;;;;
3651;25873;0;10;2022;5;18;BONUS_COBRANCA;;;;
3652;25874;7;10;2022;5;18;BONUS_COBRANCA;;;;
3653;25875;1;10;2022;5;18;BONUS_COBRANCA;;;;
3654;25876;7;10;2022;5;18;BONUS_COBRANCA;;;;
3655;25877;1;10;2022;5;18;BONUS_COBRANCA;;;;
3656;25878;1;10;2022;5;18;BONUS_COBRANCA;;;;
3657;25879;6;10;2022;5;18;BONUS_COBRANCA;;;;
3658;25880;2;10;2022;5;18;BONUS_COBRANCA;;;;
3659;25881;0;10;2022;5;18;BONUS_COBRANCA;;;;
3660;25882;1;10;2022;5;18;BONUS_COBRANCA;;;;
3661;25883;3;10;2022;5;18;BONUS_COBRANCA;;;;
3662;25884;0;10;2022;5;18;BONUS_COBRANCA;;;;
3663;25885;4;10;2022;5;18;BONUS_COBRANCA;;;;
3664;25886;6;10;2022;5;18;BONUS_COBRANCA;;;;
3665;25887;6;10;2022;5;18;BONUS_COBRANCA;;;;
3666;25888;1;10;2022;5;18;BONUS_COBRANCA;;;;
3667;25889;6;10;2022;5;18;BONUS_COBRANCA;;;;
3668;25890;1;10;2022;5;18;BONUS_COBRANCA;;;;
3669;25891;0;10;2022;5;18;BONUS_COBRANCA;;;;
3670;25892;7;10;2022;5;18;BONUS_COBRANCA;;;;
3671;25893;3;10;2022;5;18;BONUS_COBRANCA;;;;
3672;25894;7;10;2022;5;18;BONUS_COBRANCA;;;;
3673;25895;3;10;2022;5;18;BONUS_COBRANCA;;;;
3674;25896;3;10;2022;5;18;BONUS_COBRANCA;;;;
3675;25897;6;10;2022;5;18;BONUS_COBRANCA;;;;
3676;25898;4;10;2022;5;18;BONUS_COBRANCA;;;;
3677;25899;4;10;2022;5;18;BONUS_COBRANCA;;;;
3678;25900;7;10;2022;5;18;BONUS_COBRANCA;;;;
3679;25901;3;10;2022;5;18;BONUS_COBRANCA;;;;
3680;25902;0;10;2022;5;18;BONUS_COBRANCA;;;;
3681;25903;1;10;2022;5;18;BONUS_COBRANCA;;;;
3682;25904;5;10;2022;5;18;BONUS_COBRANCA;;;;
3683;25905;2;10;2022;5;18;BONUS_COBRANCA;;;;
3684;25906;4;10;2022;5;18;BONUS_COBRANCA;;;;
3685;25907;8;10;2022;5;18;BONUS_COBRANCA;;;;
3686;25908;4;10;2022;5;18;BONUS_COBRANCA;;;;
3687;25909;0;10;2022;5;18;BONUS_COBRANCA;;;;
3688;25910;9;10;2022;5;18;BONUS_COBRANCA;;;;
3689;25911;4;10;2022;5;18;BONUS_COBRANCA;;;;
3690;25912;4;10;2022;5;18;BONUS_COBRANCA;;;;
3691;25913;8;10;2022;5;18;BONUS_COBRANCA;;;;
3692;25914;2;10;2022;5;18;BONUS_COBRANCA;;;;
3693;25915;7;10;2022;5;18;BONUS_COBRANCA;;;;
3694;25916;9;10;2022;5;18;BONUS_COBRANCA;;;;
3695;25917;2;10;2022;5;18;BONUS_COBRANCA;;;;
3696;25918;5;10;2022;5;18;BONUS_COBRANCA;;;;
3697;25919;6;10;2022;5;18;BONUS_COBRANCA;;;;
3698;25920;1;10;2022;5;18;BONUS_COBRANCA;;;;
3699;25921;9;10;2022;5;18;BONUS_COBRANCA;;;;
3700;25922;8;10;2022;5;18;BONUS_COBRANCA;;;;
3701;25923;9;10;2022;5;18;BONUS_COBRANCA;;;;
3702;25924;3;10;2022;5;18;BONUS_COBRANCA;;;;
3703;25925;5;10;2022;5;18;BONUS_COBRANCA;;;;
3704;25926;3;10;2022;5;18;BONUS_COBRANCA;;;;
3705;25927;6;10;2022;5;18;BONUS_COBRANCA;;;;
3706;25928;4;10;2022;5;18;BONUS_COBRANCA;;;;
3707;25929;1;10;2022;5;18;BONUS_COBRANCA;;;;
3708;25930;8;10;2022;5;18;BONUS_COBRANCA;;;;
3709;25931;1;10;2022;5;18;BONUS_COBRANCA;;;;
3710;25932;1;10;2022;5;18;BONUS_COBRANCA;;;;
3711;25933;8;10;2022;5;18;BONUS_COBRANCA;;;;
3712;25934;3;10;2022;5;18;BONUS_COBRANCA;;;;
3713;25935;1;10;2022;5;18;BONUS_COBRANCA;;;;
3714;25936;5;10;2022;5;18;BONUS_COBRANCA;;;;
3715;25937;9;10;2022;5;18;BONUS_COBRANCA;;;;
3716;25938;0;10;2022;5;18;BONUS_COBRANCA;;;;
3717;25939;0;10;2022;5;18;BONUS_COBRANCA;;;;
3718;25940;2;10;2022;5;18;BONUS_COBRANCA;;;;
3719;25941;7;10;2022;5;18;BONUS_COBRANCA;;;;
3720;25942;1;10;2022;5;18;BONUS_COBRANCA;;;;
3721;25943;9;10;2022;5;18;BONUS_COBRANCA;;;;
3722;25944;9;10;2022;5;18;BONUS_COBRANCA;;;;
3723;25945;2;10;2022;5;18;BONUS_COBRANCA;;;;
3724;25946;7;10;2022;5;18;BONUS_COBRANCA;;;;
3725;25947;2;10;2022;5;18;BONUS_COBRANCA;;;;
3726;25948;3;10;2022;5;18;BONUS_COBRANCA;;;;
3727;25949;1;10;2022;5;18;BONUS_COBRANCA;;;;
3728;25950;2;10;2022;5;18;BONUS_COBRANCA;;;;
3729;25951;8;10;2022;5;18;BONUS_COBRANCA;;;;
3730;25952;8;10;2022;5;18;BONUS_COBRANCA;;;;
3731;25953;5;10;2022;5;18;BONUS_COBRANCA;;;;
3732;25954;3;10;2022;5;18;BONUS_COBRANCA;;;;
3733;25955;1;10;2022;5;18;BONUS_COBRANCA;;;;
3734;25956;5;10;2022;5;18;BONUS_COBRANCA;;;;
3735;25957;0;10;2022;5;18;BONUS_COBRANCA;;;;
3736;25958;0;10;2022;5;18;BONUS_COBRANCA;;;;
3737;25959;5;10;2022;5;18;BONUS_COBRANCA;;;;
3738;25960;9;10;2022;5;18;BONUS_COBRANCA;;;;
3739;25961;0;10;2022;5;18;BONUS_COBRANCA;;;;
3740;25962;8;10;2022;5;18;BONUS_COBRANCA;;;;
3741;25963;3;10;2022;5;18;BONUS_COBRANCA;;;;
3742;25964;6;10;2022;5;18;BONUS_COBRANCA;;;;
3743;25965;5;10;2022;5;18;BONUS_COBRANCA;;;;
3744;25966;6;10;2022;5;18;BONUS_COBRANCA;;;;
3745;25967;9;10;2022;5;18;BONUS_COBRANCA;;;;
3746;25968;8;10;2022;5;18;BONUS_COBRANCA;;;;
3747;25969;6;10;2022;5;18;BONUS_COBRANCA;;;;
3748;25970;7;10;2022;5;18;BONUS_COBRANCA;;;;
3749;25971;6;10;2022;5;18;BONUS_COBRANCA;;;;
3750;25972;2;10;2022;5;18;BONUS_COBRANCA;;;;
3751;25973;9;10;2022;5;18;BONUS_COBRANCA;;;;
3752;25974;7;10;2022;5;18;BONUS_COBRANCA;;;;
3753;25975;8;10;2022;5;18;BONUS_COBRANCA;;;;
3754;25976;8;10;2022;5;18;BONUS_COBRANCA;;;;
3755;25977;0;10;2022;5;18;BONUS_COBRANCA;;;;
3756;25978;0;10;2022;5;18;BONUS_COBRANCA;;;;
3757;25979;4;10;2022;5;18;BONUS_COBRANCA;;;;
3758;25980;1;10;2022;5;18;BONUS_COBRANCA;;;;
3759;25981;1;10;2022;5;18;BONUS_COBRANCA;;;;
3760;25982;1;10;2022;5;18;BONUS_COBRANCA;;;;
3761;25983;9;10;2022;5;18;BONUS_COBRANCA;;;;
3762;25984;9;10;2022;5;18;BONUS_COBRANCA;;;;
3763;25985;3;10;2022;5;18;BONUS_COBRANCA;;;;
3764;25986;9;10;2022;5;18;BONUS_COBRANCA;;;;
3765;25987;6;10;2022;5;18;BONUS_COBRANCA;;;;
3766;25988;6;10;2022;5;18;BONUS_COBRANCA;;;;
3767;25989;4;10;2022;5;18;BONUS_COBRANCA;;;;
3768;25990;8;10;2022;5;18;BONUS_COBRANCA;;;;
3769;25991;1;10;2022;5;18;BONUS_COBRANCA;;;;
3770;25992;6;10;2022;5;18;BONUS_COBRANCA;;;;
3771;25993;4;10;2022;5;18;BONUS_COBRANCA;;;;
3772;25994;8;10;2022;5;18;BONUS_COBRANCA;;;;
3773;25995;3;10;2022;5;18;BONUS_COBRANCA;;;;
3774;25996;0;10;2022;5;18;BONUS_COBRANCA;;;;
3775;25997;3;10;2022;5;18;BONUS_COBRANCA;;;;
3776;25998;1;10;2022;5;18;BONUS_COBRANCA;;;;
3777;25999;4;10;2022;5;18;BONUS_COBRANCA;;;;
3778;26000;2;10;2022;5;18;BONUS_COBRANCA;;;;
3779;26001;6;10;2022;5;18;BONUS_COBRANCA;;;;
3780;26002;1;10;2022;5;18;BONUS_COBRANCA;;;;
3781;26003;8;10;2022;5;18;BONUS_COBRANCA;;;;
3782;26004;3;10;2022;5;18;BONUS_COBRANCA;;;;
3783;26005;4;10;2022;5;18;BONUS_COBRANCA;;;;
3784;26006;0;10;2022;5;18;BONUS_COBRANCA;;;;
3785;26007;9;10;2022;5;18;BONUS_COBRANCA;;;;
3786;26008;0;10;2022;5;18;BONUS_COBRANCA;;;;
3787;26009;6;10;2022;5;18;BONUS_COBRANCA;;;;
3788;26010;8;10;2022;5;18;BONUS_COBRANCA;;;;
3789;26011;3;10;2022;5;18;BONUS_COBRANCA;;;;
3790;26012;2;10;2022;5;18;BONUS_COBRANCA;;;;
3791;26013;6;10;2022;5;18;BONUS_COBRANCA;;;;
3792;26014;8;10;2022;5;18;BONUS_COBRANCA;;;;
3793;26015;1;10;2022;5;18;BONUS_COBRANCA;;;;
3794;26016;3;10;2022;5;18;BONUS_COBRANCA;;;;
3795;26017;7;10;2022;5;18;BONUS_COBRANCA;;;;
3796;26018;9;10;2022;5;18;BONUS_COBRANCA;;;;
3797;26019;9;10;2022;5;18;BONUS_COBRANCA;;;;
3798;26020;0;10;2022;5;18;BONUS_COBRANCA;;;;
3799;26021;3;10;2022;5;18;BONUS_COBRANCA;;;;
3800;26022;0;10;2022;5;18;BONUS_COBRANCA;;;;
3801;26023;7;10;2022;5;18;BONUS_COBRANCA;;;;
3802;26024;8;10;2022;5;18;BONUS_COBRANCA;;;;
3803;26025;6;10;2022;5;18;BONUS_COBRANCA;;;;
3804;26026;6;10;2022;5;18;BONUS_COBRANCA;;;;
3805;26027;9;10;2022;5;18;BONUS_COBRANCA;;;;
3806;26028;2;10;2022;5;18;BONUS_COBRANCA;;;;
3807;26029;7;10;2022;5;18;BONUS_COBRANCA;;;;
3808;26030;3;10;2022;5;18;BONUS_COBRANCA;;;;
3809;26031;4;10;2022;5;18;BONUS_COBRANCA;;;;
3810;26032;4;10;2022;5;18;BONUS_COBRANCA;;;;
3811;26033;9;10;2022;5;18;BONUS_COBRANCA;;;;
3812;26034;2;10;2022;5;18;BONUS_COBRANCA;;;;
3813;26035;4;10;2022;5;18;BONUS_COBRANCA;;;;
3814;26036;8;10;2022;5;18;BONUS_COBRANCA;;;;
3815;26037;9;10;2022;5;18;BONUS_COBRANCA;;;;
3816;26038;1;10;2022;5;18;BONUS_COBRANCA;;;;
3817;26039;9;10;2022;5;18;BONUS_COBRANCA;;;;
3818;26040;1;10;2022;5;18;BONUS_COBRANCA;;;;
3819;26041;2;10;2022;5;18;BONUS_COBRANCA;;;;
3820;26042;6;10;2022;5;18;BONUS_COBRANCA;;;;
3821;26043;8;10;2022;5;18;BONUS_COBRANCA;;;;
3822;26044;6;10;2022;5;18;BONUS_COBRANCA;;;;
3823;26045;4;10;2022;5;18;BONUS_COBRANCA;;;;
3824;26046;5;10;2022;5;18;BONUS_COBRANCA;;;;
3825;26047;3;10;2022;5;18;BONUS_COBRANCA;;;;
3826;26048;5;10;2022;5;18;BONUS_COBRANCA;;;;
3827;26049;2;10;2022;5;18;BONUS_COBRANCA;;;;
3828;26050;6;10;2022;5;18;BONUS_COBRANCA;;;;
3829;26051;4;10;2022;5;18;BONUS_COBRANCA;;;;
3830;26052;6;10;2022;5;18;BONUS_COBRANCA;;;;
3831;26053;5;10;2022;5;18;BONUS_COBRANCA;;;;
3832;26054;7;10;2022;5;18;BONUS_COBRANCA;;;;
3833;26055;2;10;2022;5;18;BONUS_COBRANCA;;;;
3834;26056;4;10;2022;5;18;BONUS_COBRANCA;;;;
3835;26057;4;10;2022;5;18;BONUS_COBRANCA;;;;
3836;26058;5;10;2022;5;18;BONUS_COBRANCA;;;;
3837;26059;5;10;2022;5;18;BONUS_COBRANCA;;;;
3838;26060;6;10;2022;5;18;BONUS_COBRANCA;;;;
3839;26061;1;10;2022;5;18;BONUS_COBRANCA;;;;
3840;26062;2;10;2022;5;18;BONUS_COBRANCA;;;;
3841;26063;6;10;2022;5;18;BONUS_COBRANCA;;;;
3842;26064;3;10;2022;5;18;BONUS_COBRANCA;;;;
3843;26065;4;10;2022;5;18;BONUS_COBRANCA;;;;
3844;26066;6;10;2022;5;18;BONUS_COBRANCA;;;;
3845;26067;1;10;2022;5;18;BONUS_COBRANCA;;;;
3846;26068;3;10;2022;5;18;BONUS_COBRANCA;;;;
3847;26069;3;10;2022;5;18;BONUS_COBRANCA;;;;
3848;26070;4;10;2022;5;18;BONUS_COBRANCA;;;;
3849;26071;6;10;2022;5;18;BONUS_COBRANCA;;;;
3850;26072;6;10;2022;5;18;BONUS_COBRANCA;;;;
3851;26073;6;10;2022;5;18;BONUS_COBRANCA;;;;
3852;26074;5;10;2022;5;18;BONUS_COBRANCA;;;;
3853;26075;4;10;2022;5;18;BONUS_COBRANCA;;;;
3854;26076;6;10;2022;5;18;BONUS_COBRANCA;;;;
3855;26077;8;10;2022;5;18;BONUS_COBRANCA;;;;
3856;26078;1;10;2022;5;18;BONUS_COBRANCA;;;;
3857;26079;8;10;2022;5;18;BONUS_COBRANCA;;;;
3858;26080;4;10;2022;5;18;BONUS_COBRANCA;;;;
3859;26081;2;10;2022;5;18;BONUS_COBRANCA;;;;
3860;26082;1;10;2022;5;18;BONUS_COBRANCA;;;;
3861;26083;0;10;2022;5;18;BONUS_COBRANCA;;;;
3862;26084;3;10;2022;5;18;BONUS_COBRANCA;;;;
3863;26085;0;10;2022;5;18;BONUS_COBRANCA;;;;
3864;26086;8;10;2022;5;18;BONUS_COBRANCA;;;;
3865;26087;1;10;2022;5;18;BONUS_COBRANCA;;;;
3866;26088;3;10;2022;5;18;BONUS_COBRANCA;;;;
3867;26089;0;10;2022;5;18;BONUS_COBRANCA;;;;
3868;26090;0;10;2022;5;18;BONUS_COBRANCA;;;;
3869;26091;2;10;2022;5;18;BONUS_COBRANCA;;;;
3870;26092;7;10;2022;5;18;BONUS_COBRANCA;;;;
3871;26093;0;10;2022;5;18;BONUS_COBRANCA;;;;
3872;26094;9;10;2022;5;18;BONUS_COBRANCA;;;;
3873;26095;5;10;2022;5;18;BONUS_COBRANCA;;;;
3874;26096;1;10;2022;5;18;BONUS_COBRANCA;;;;
3875;26097;5;10;2022;5;18;BONUS_COBRANCA;;;;
3876;26098;9;10;2022;5;18;BONUS_COBRANCA;;;;
3877;26099;1;10;2022;5;18;BONUS_COBRANCA;;;;
3878;26100;0;10;2022;5;18;BONUS_COBRANCA;;;;
3879;26101;3;10;2022;5;18;BONUS_COBRANCA;;;;
3880;26102;9;10;2022;5;18;BONUS_COBRANCA;;;;
3881;26103;2;10;2022;5;18;BONUS_COBRANCA;;;;
3882;26104;7;10;2022;5;18;BONUS_COBRANCA;;;;
3883;26105;3;10;2022;5;18;BONUS_COBRANCA;;;;
3884;26106;0;10;2022;5;18;BONUS_COBRANCA;;;;
3885;26107;5;10;2022;5;18;BONUS_COBRANCA;;;;
3886;26108;0;10;2022;5;18;BONUS_COBRANCA;;;;
3887;26109;1;10;2022;5;18;BONUS_COBRANCA;;;;
3888;26110;1;10;2022;5;18;BONUS_COBRANCA;;;;
3889;26111;4;10;2022;5;18;BONUS_COBRANCA;;;;
3890;26112;3;10;2022;5;18;BONUS_COBRANCA;;;;
3891;26113;5;10;2022;5;18;BONUS_COBRANCA;;;;
3892;26114;9;10;2022;5;18;BONUS_COBRANCA;;;;
3893;26115;6;10;2022;5;18;BONUS_COBRANCA;;;;
3894;26116;2;10;2022;5;18;BONUS_COBRANCA;;;;
3895;26117;5;10;2022;5;18;BONUS_COBRANCA;;;;
3896;26118;8;10;2022;5;18;BONUS_COBRANCA;;;;
3897;26119;3;10;2022;5;18;BONUS_COBRANCA;;;;
3898;26120;0;10;2022;5;18;BONUS_COBRANCA;;;;
3899;26121;9;10;2022;5;18;BONUS_COBRANCA;;;;
3900;26122;2;10;2022;5;18;BONUS_COBRANCA;;;;
3901;26123;1;10;2022;5;18;BONUS_COBRANCA;;;;
3902;26124;8;10;2022;5;18;BONUS_COBRANCA;;;;
3903;26125;8;10;2022;5;18;BONUS_COBRANCA;;;;
3904;26126;1;10;2022;5;18;BONUS_COBRANCA;;;;
3905;26127;5;10;2022;5;18;BONUS_COBRANCA;;;;
3906;26128;8;10;2022;5;18;BONUS_COBRANCA;;;;
3907;26129;3;10;2022;5;18;BONUS_COBRANCA;;;;
3908;26130;6;10;2022;5;18;BONUS_COBRANCA;;;;
3909;26131;5;10;2022;5;18;BONUS_COBRANCA;;;;
3910;26132;5;10;2022;5;18;BONUS_COBRANCA;;;;
3911;26133;8;10;2022;5;18;BONUS_COBRANCA;;;;
3912;26134;6;10;2022;5;18;BONUS_COBRANCA;;;;
3913;26135;1;10;2022;5;18;BONUS_COBRANCA;;;;
3914;26136;8;10;2022;5;18;BONUS_COBRANCA;;;;
3915;26137;0;10;2022;5;18;BONUS_COBRANCA;;;;
3916;26138;2;10;2022;5;18;BONUS_COBRANCA;;;;
3917;26139;5;10;2022;5;18;BONUS_COBRANCA;;;;
3918;26140;7;10;2022;5;18;BONUS_COBRANCA;;;;
3919;26141;8;10;2022;5;18;BONUS_COBRANCA;;;;
3920;26142;9;10;2022;5;18;BONUS_COBRANCA;;;;
3921;26143;7;10;2022;5;18;BONUS_COBRANCA;;;;
3922;26144;0;10;2022;5;18;BONUS_COBRANCA;;;;
3923;26145;4;10;2022;5;18;BONUS_COBRANCA;;;;
3924;26146;4;10;2022;5;18;BONUS_COBRANCA;;;;
3925;26147;3;10;2022;5;18;BONUS_COBRANCA;;;;
3926;26148;4;10;2022;5;18;BONUS_COBRANCA;;;;
3927;26149;6;10;2022;5;18;BONUS_COBRANCA;;;;
3928;26150;2;10;2022;5;18;BONUS_COBRANCA;;;;
3929;26151;9;10;2022;5;18;BONUS_COBRANCA;;;;
3930;26152;3;10;2022;5;18;BONUS_COBRANCA;;;;
3931;26153;0;10;2022;5;18;BONUS_COBRANCA;;;;
3932;26154;6;10;2022;5;18;BONUS_COBRANCA;;;;
3933;26155;4;10;2022;5;18;BONUS_COBRANCA;;;;
3934;26156;5;10;2022;5;18;BONUS_COBRANCA;;;;
3935;26157;5;10;2022;5;18;BONUS_COBRANCA;;;;
3936;26158;8;10;2022;5;18;BONUS_COBRANCA;;;;
3937;26159;5;10;2022;5;18;BONUS_COBRANCA;;;;
3938;26160;3;10;2022;5;18;BONUS_COBRANCA;;;;
3939;26161;9;10;2022;5;18;BONUS_COBRANCA;;;;
3940;26162;5;10;2022;5;18;BONUS_COBRANCA;;;;
3941;26163;2;10;2022;5;18;BONUS_COBRANCA;;;;
3942;26164;4;10;2022;5;18;BONUS_COBRANCA;;;;
3943;26165;2;10;2022;5;18;BONUS_COBRANCA;;;;
3944;26166;5;10;2022;5;18;BONUS_COBRANCA;;;;
3945;26167;0;10;2022;5;18;BONUS_COBRANCA;;;;
3946;26168;4;10;2022;5;18;BONUS_COBRANCA;;;;
3947;26169;4;10;2022;5;18;BONUS_COBRANCA;;;;
3948;26170;6;10;2022;5;18;BONUS_COBRANCA;;;;
3949;26171;4;10;2022;5;18;BONUS_COBRANCA;;;;
3950;26172;6;10;2022;5;18;BONUS_COBRANCA;;;;
3951;26173;9;10;2022;5;18;BONUS_COBRANCA;;;;
